行业,企业名称,统一社会信用代码,烟尘（千克）,二氧化硫（千克）,氮氧化物（千克）,年份,月份
"新型建材	","南和县顺发建材有限公司	","911305273296582112	","0.000000	","0.000000	","0.000000	",2023,8
"其他具体行业	","宁晋县峰永建筑材料有限公司	","91130528347679358E	","15.470000	","39.592000	","134.395000	",2023,8
"生活垃圾焚烧	","宁晋县嘉伟环保科技有限公司	","91130528MA0E6DXD45	","158.652000	","741.177000	","2199.374000	",2023,8
"新型建材	","宁晋县佑良建筑材料有限公司	","911305283363328778	","69.423000	","49.944000	","1377.487000	",2023,8
"其他具体行业	","宁晋县元帮热力有限公司	","91130528MA08DKFC3K	","0.000000	","0.000000	","0.000000	",2023,8
"新型建材	","平乡县百盛新型建材有限公司	","91130532336288562Y	","73.714000	","966.256300	","1113.111900	",2023,8
"新型建材	","平乡县鼎旺建筑材料厂	","91130532MA07TMTJ1B	","27.734000	","280.590575	","523.431326	",2023,8
"新型建材	","平乡县工盛新型材料有限公司	","91130532347726070M	","41.523662	","101.589324	","1607.581527	",2023,8
"新型建材	","平乡县金通新型建筑材料有限公司	","91130532MA07PA7P6D	","70.151450	","94.665218	","2540.209112	",2023,8
"新型建材	","平乡县磊鑫新型建材有限公司	","91130532336355016F	","67.455213	","466.654622	","1181.183457	",2023,8
"新型建材	","平乡县岭东新型建材有限公司	","911305323585243004	","31.282834	","458.556203	","743.391167	",2023,8
"橡胶	","平乡县仕畅橡胶制品有限公司	","91130532MA0D4FEF34	","11.256905	","0.000000	","0.000000	",2023,8
"其他具体行业	","清河县万顺热力供应有限公司	","91130534MA07KU9W3D	","4.907067	","7.312139	","130.224827	",2023,8
"新型建材	","清河县永正新型建材厂	","92130534MA08MX8B5R	","47.379000	","350.991000	","145.755000	",2023,8
"新型建材	","任县大宋乡机制砖厂	","91130526107442191N	","36.042700	","103.573600	","567.907400	",2023,8
"新型建材	","任县冯村砖厂	","92130526MA0AEJPW5D	","23.904100	","149.089900	","293.168400	",2023,8
"新型建材	","任县龙发空心砖生产有限公司	","91130526058179760R	","26.740000	","117.810000	","66.980000	",2023,8
"生活垃圾焚烧	","沙河海创环保科技有限责任公司	","91130582MA0E03PJ2H	","392.018200	","602.539400	","5357.389700	",2023,8
"玻璃	","沙河市安全实业有限公司	","9113058272879435X3	","998.620400	","759.233600	","11708.631000	",2023,8
"玻璃	","沙河市长城玻璃有限公司	","91130582789805526T	","486.811000	","259.200000	","6304.460000	",2023,8
"玻璃	","沙河市鸿昇玻璃有限公司	","911305827603268207	","17.955300	","488.518000	","1504.134000	",2023,8
"玻璃	","沙河市金茂压花玻璃厂高村线	","911305825782327054	","7.760770	","77.494000	","125.872000	",2023,8
"新型建材	","沙河市润龙建材有限公司	","91130582MA07UFPP19	","84.747500	","448.141000	","1110.789000	",2023,8
"水泥	","沙河市双基水泥有限公司	","91130582692070893J	","741.524000	","257.400000	","5256.503000	",2023,8
"玻璃	","沙河市四环玻璃有限公司	","91130582760303661X	","15.342900	","31.228700	","103.004200	",2023,8
"化工	","沙河市永福糠醛厂	","91130582732896244W	","29.363100	","88.703000	","244.911000	",2023,8
"其他具体行业	","沙河市永固建材有限责任公司	","91130582308105247Q	","26.904000	","346.890000	","1412.907000	",2023,8
"玻璃	","沙河市正鑫玻璃有限公司	","91130582566187011T	","45.432100	","63.054700	","81.388600	",2023,8
"其他具体行业	","沙河市中建新型建材有限公司	","91130582MA07M05H4B	","43.403000	","672.976000	","1583.656000	",2023,8
"橡胶	","威县昊源橡塑制品有限公司	","91130533582409614T	","30.945300	","0.000000	","0.000000	",2023,8
"橡胶	","威县佳美橡塑制品有限公司	","91130533674654713T	","0.000000	","0.000000	","0.000000	",2023,8
"新型建材	","威县庆升建材加工厂	","92130533MA081Q625P	","3.236000	","16.551000	","80.727000	",2023,8
"生活垃圾焚烧	","威县深能环保有限公司	","91130533MA0DQ22B9R	","286.181000	","2754.941400	","5073.023600	",2023,8
"橡胶	","威县一橡橡胶制品有限公司	","92130533MA0A4TPKXY	","0.012100	","0.000000	","0.000000	",2023,8
"新型建材	","威县奕臻建筑材料有限公司	","91130533MA07NAYTX1	","26.040000	","488.120000	","743.900000	",2023,8
"其他具体行业	","邢台德贵纳米材料科技有限公司	","91130521MA07UEDU38	","130.233000	","211.749000	","1467.220000	",2023,8
"钢铁	","邢台钢铁有限责任公司	","91130500105783910L	","3252.634200	","6545.490500	","11954.143400	",2023,8
"火电	","邢台国泰发电有限责任公司	","91130500752441650E	","1157.512100	","14852.902100	","23273.594700	",2023,8
"橡胶	","邢台国运工贸有限公司	","9113052668433326XK	","7.326200	","0.000000	","0.000000	",2023,8
"化工	","邢台恒源化工集团有限公司	","911305007158695947	","0.000000	","0.000000	","0.000000	",2023,8
"造纸及纸制品业	","邢台鸿鑫泰纸业有限公司	","91130501MABLURRB58	","0.000000	","0.000000	","124.397000	",2023,8
"其他具体行业	","邢台嘉泰环保科技有限公司	","9113058134782800X8	","33.989564	","104.387433	","548.208318	",2023,8
"水泥	","邢台建德水泥有限公司	","911305216892502367	","507.501900	","96.512200	","2816.310800	",2023,8
"化工	","邢台金丰能源科技有限公司	","911305237589086297	","518.112300	","1240.266500	","2531.748400	",2023,8
"新型建材	","邢台金牛玻纤有限责任公司	","91130502677360913Y	","13.122000	","39.272300	","60.013900	",2023,8
"其他具体行业	","邢台金沙河面业有限责任公司	","91130527799564308G	","58.271000	","78.600000	","278.381000	",2023,8
"水泥	","邢台金隅冀东水泥有限公司	","911305226992296922	","206.676200	","307.807200	","4542.823500	",2023,8
"水泥	","邢台金隅冀东水泥有限公司牛山分公司	","911305220849570874	","237.560000	","621.861700	","6896.707700	",2023,8
"水泥	","邢台金隅咏宁水泥有限公司	","91130582308286885G	","781.085100	","124.657000	","5555.440000	",2023,8
"其他具体行业	","邢台聚隆燃气有限责任公司（隆尧热源站）	","911305000911098953	","0.000000	","0.000000	","0.000000	",2023,8
"其他具体行业	","邢台劳特斯新材料科技有限公司	","91130581MA0EDCKP5G	","129.084244	","22.140043	","29.719508	",2023,8
"其他具体行业	","邢台民源纸业有限公司	","91130501MA0E8E888P	","0.000000	","0.000000	","0.000000	",2023,8
"化工	","邢台庆华再生资源利用有限公司	","9113052255909655XK	","0.000000	","0.000000	","0.000000	",2023,8
"其他具体行业	","邢台荣鑫热力有限公司	","91130525MA0A32NY2C	","9.728100	","104.556700	","899.630700	",2023,8
"其他具体行业	","邢台市福德纸业有限公司	","91130501MA0EN6693G	","0.000000	","0.000000	","135.221000	",2023,8
"固体废物处理厂	","邢台市嘉德恒信医疗废物处置有限公司	","91130526693493521N	","0.000000	","0.000000	","0.000000	",2023,8
"新型建材	","邢台市金泳新型建材有限公司	","91130501MAC7GBENXR	","132.124247	","372.787466	","555.423952	",2023,8
"化工	","邢台市茂新化工产品有限公司	","911305305909673848	","54.228199	","882.079948	","1352.836861	",2023,8
"橡胶	","邢台市双雄橡胶制品有限公司	","91130529561994367K	","2.146000	","0.000000	","0.000000	",2023,8
"其他具体行业	","邢台市新锦纸业有限公司	","91130501MA7N8T409J	","0.000000	","0.000000	","377.112000	",2023,8
"新型建材	","邢台市众源建筑材料有限公司	","91130506MA07MXWR82	","0.000000	","0.000000	","0.000000	",2023,8
"铸造	","邢台曙光轧辊有限公司	","9113050174153056XD	","70.083195	","0.000000	","0.000000	",2023,8
"铸造	","邢台顺企机械有限公司	","91130523050990591T	","0.002000	","0.005000	","0.002300	",2023,8
"其他具体行业	","邢台松赫环保科技有限公司	","91130530MA0CFDYF49	","66.277047	","37.391054	","24.536963	",2023,8
"其他具体行业	","邢台通利光缆材料科技有限公司	","91130521559089640X	","1.045167	","4.861691	","62.041628	",2023,8
"新型建材	","邢台县马河育才煤矸石烧结多孔砖厂	","92130521MA08HJNW7P	","34.442000	","91.453000	","715.761000	",2023,8
"其他具体行业	","邢台县旭东工贸有限责任公司	","911305217777387419	","0.000000	","0.000000	","0.000000	",2023,8
"其他具体行业	","邢台新翔金属材料科技股份有限公司	","911305007651704236	","2.246400	","3.631700	","107.981200	",2023,8
"化工	","邢台旭阳化工有限公司	","91130500092858396H	","94.476000	","1002.465000	","3157.977500	",2023,8
"化工	","邢台旭阳煤化工有限公司	","91130500787010754W	","111.169000	","654.326000	","921.973000	",2023,8
"水泥	","邢台中联水泥有限公司	","91130523772796993X	","20.766900	","0.000000	","0.000000	",2023,8
"石灰和石膏制造	","邢台中邱石灰有限责任公司	","91130523560462297H	","0.000000	","0.000000	","0.000000	",2023,8
"橡胶	","优科豪马轮胎工业(邢台)有限公司	","91130500567354539P	","0.000000	","0.000000	","25.096400	",2023,8
"橡胶	","优科豪马轮胎工业（河北）有限公司	","91130500789814078H	","0.000000	","0.000000	","40.647200	",2023,8
"火电	","玉锋实业集团有限公司	","91130528601068705W	","428.680100	","2409.568600	","5957.176100	",2023,8
"铸造	","远大阀门集团有限公司	","91130525721609633G	","6.235000	","0.000000	","0.000000	",2023,8
"铸造	","中钢集团邢台机械轧辊有限公司	","91130500105780461T	","2095.887300	","0.000000	","6.518800	",2023,8
"其他具体行业	","中环寰慧（南宫）节能热力有限公司	","91130581069428451H	","8.627000	","34.866000	","280.892000	",2023,8
"热力生产和供应	","中煤科工邢台清洁能源有限公司	","91130534MA0FE4X40L	","14.885841	","237.457588	","285.651228	",2023,8
"化工	","柏乡君和化工有限公司	","91130524766632810X	","29.778000	","209.525000	","377.491000	",2023,9
"其他具体行业	","柏乡县昌华热力有限公司	","91130524398865687N	","130.816000	","31.516000	","330.484000	",2023,9
"工业园区	","柏乡县晨光热力有限公司	","91130524MA08KUMQ80	","84.817000	","10.357000	","687.085000	",2023,9
"其他具体行业	","柏乡县宏港热力有限公司	","91130524MA08KY3A7X	","24.684000	","4.337700	","563.269900	",2023,9
"生物发电	","柏乡县热华能源科技有限公司	","91130524MA08UFDX19	","52.664000	","15.973000	","546.356000	",2023,9
"新型建材	","柏乡县拥军新型墙体砖制造有限公司	","911305243360021223	","5.158000	","32.564000	","44.307000	",2023,9
"钢铁	","德龙钢铁有限公司	","911305007575188644	","7384.996000	","17395.831000	","56169.000000	",2023,9
"橡胶	","广宗县昌盛橡塑制品厂	","92130531MA08WA9A50	","3.959452	","0.000000	","0.000000	",2023,9
"新型建材	","广宗县广远建材有限公司	","911305313479883884	","48.127000	","278.820000	","789.555000	",2023,9
"橡胶	","广宗县恒升橡胶制品厂	","92130531MA0CX6U3XE	","11.093656	","0.000000	","0.000000	",2023,9
"橡胶	","广宗县吉达橡胶有限公司	","91130531MA07K2NB4Q	","314.232000	","0.000000	","0.000000	",2023,9
"橡胶	","广宗县金海橡胶制品厂	","92130531MA08W9BE8H	","25.084541	","0.000000	","0.000000	",2023,9
"火电	","广宗县金腾热力有限公司	","91130531058191890F	","0.000000	","0.000000	","0.000000	",2023,9
"橡胶	","广宗县盛乾车业有限责任公司	","91130531MA0DWQMN2C	","4.801036	","0.000000	","0.000000	",2023,9
"热力生产和供应	","广宗县万热力达供热有限公司	","911305310982923628	","46.565000	","771.884000	","1136.425000	",2023,9
"橡胶	","广宗县艺康橡塑厂	","91130531M0A93MC249	","4.596479	","0.000000	","0.000000	",2023,9
"火电	","国家电投集团宁晋热电有限公司	","91130528078773783A	","167.671000	","408.827000	","131.352000	",2023,9
"生物发电	","国能南宫生物发电有限公司	","9113058168928142X4	","134.872000	","148.880000	","915.673000	",2023,9
"生物发电	","国能威县生物发电有限公司	","91130533789843063T	","0.000000	","0.000000	","0.000000	",2023,9
"热力生产和供应	","河北安米诺氨基酸科技有限责任公司清河热力供应处	","91130534MA0DXJ1K09	","7.843589	","6.542317	","72.828162	",2023,9
"电力	","河北崇羌热力有限公司	","91130533570057850D	","0.000000	","0.000000	","0.000000	",2023,9
"玻璃	","河北德金玻璃有限公司	","91130582777729036T	","894.091000	","2939.415000	","9966.337000	",2023,9
"固体废物处理厂	","河北德谦环保科技有限公司	","91130500567357035L	","0.000000	","0.000000	","0.000000	",2023,9
"陶瓷	","河北德尚瓷业有限公司	","91130525575546258E	","4.182000	","68.326000	","141.792000	",2023,9
"玻璃	","河北东兴玻璃有限公司	","91130582782599045W	","24.086500	","84.968700	","653.408400	",2023,9
"橡胶	","河北丰融塑胶制品有限公司	","911305335836369589	","0.010600	","0.000000	","0.000000	",2023,9
"化肥	","河北高盛化肥有限公司	","911305325576968850	","10.715000	","0.000000	","0.000000	",2023,9
"新型建材	","河北和睦建筑材料有限公司	","91130528347646329H	","0.000000	","0.000000	","0.000000	",2023,9
"化工	","河北宏光玻璃材料有限公司	","911305826690505445	","17.063000	","161.314000	","198.671000	",2023,9
"新型建材	","河北宏谦建材有限公司	","91130526347884300C	","0.000000	","0.000000	","0.000000	",2023,9
"新型建材	","河北宏旺桥耐火材料有限公司	","91130522MA07KKP49G	","0.000000	","0.000000	","0.000000	",2023,9
"其他具体行业	","河北鸿图锌业有限公司	","91130522777748528P	","4.478000	","1.739000	","8.819000	",2023,9
"其他具体行业	","河北鸿源再生资源回收有限公司	","91130535MA09MH5E8J	","2.129900	","2.207900	","34.123000	",2023,9
"橡胶	","河北互为橡胶科技有限公司	","91130529MA0D6CGM6E	","2.547000	","0.000000	","0.000000	",2023,9
"玻璃	","河北冀中新材料有限公司	","91130582MA0DN1UP2N	","40.006560	","32.961410	","1195.174100	",2023,9
"化工	","河北建滔能源发展有限公司	","91130500752420462K	","21.140400	","451.736000	","566.221400	",2023,9
"火电	","河北建投沙河发电有限责任公司	","91130582687024809Y	","5530.175300	","35142.887000	","43936.570000	",2023,9
"火电	","河北健民淀粉糖业有限公司	","911305287415091621	","0.000000	","0.000000	","0.000000	",2023,9
"新型建材	","河北金舵岩棉制品有限公司	","9113052258967738XQ	","0.000000	","0.000000	","0.000000	",2023,9
"新型建材	","河北金冠建材有限公司	","91130527067015848J	","18.200000	","223.002000	","451.261000	",2023,9
"玻璃	","河北金宏阳太阳能科技股份有限公司	","91130500561968599W	","139.738000	","79.180200	","2621.347600	",2023,9
"水泥	","河北金隆水泥集团有限公司	","911305256010575637	","348.690000	","191.039000	","4471.595000	",2023,9
